Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real
2010,5,201005,Sydney,Wagga Wagga,Sydney - Wagga Wagga,214.0,312.51
2010,5,201005,Newcastle,Gold Coast,Newcastle - Gold Coast,168.95,246.72
2010,6,201006,Adelaide,Alice Springs,Adelaide - Alice Springs,524.0,765.22
2010,6,201006,Adelaide,Brisbane,Adelaide - Brisbane,116.0,169.4
2010,6,201006,Adelaide,Canberra,Adelaide - Canberra,258.0,376.77
2010,6,201006,Adelaide,Darwin,Adelaide - Darwin,558.0,814.87
2010,6,201006,Adelaide,Gold Coast,Adelaide - Gold Coast,146.0,213.21
2010,6,201006,Adelaide,Melbourne,Adelaide - Melbourne,56.0,81.78
2010,6,201006,Adelaide,Perth,Adelaide - Perth,348.0,508.2
2010,6,201006,Adelaide,Port Lincoln,Adelaide - Port Lincoln,177.65,259.43
2010,6,201006,Adelaide,Sydney,Adelaide - Sydney,86.0,125.59
2010,6,201006,Albury,Sydney,Albury - Sydney,170.0,248.26
2010,6,201006,Alice Springs,Darwin,Alice Springs - Darwin,598.0,873.28
2010,6,201006,Alice Springs,Melbourne,Alice Springs - Melbourne,276.0,403.05
2010,6,201006,Alice Springs,Sydney,Alice Springs - Sydney,728.0,1063.12
2010,6,201006,Avalon,Brisbane,Avalon - Brisbane,158.0,230.73
2010,6,201006,Avalon,Sydney,Avalon - Sydney,88.0,128.51
2010,6,201006,Ayers Rock,Cairns,Ayers Rock - Cairns,748.0,1092.33
2010,6,201006,Ayers Rock,Sydney,Ayers Rock - Sydney,714.0,1042.68
2010,6,201006,Ballina,Sydney,Ballina - Sydney,158.0,230.73
2010,6,201006,Brisbane,Cairns,Brisbane - Cairns,298.0,435.18
2010,6,201006,Brisbane,Canberra,Brisbane - Canberra,235.0,343.18
2010,6,201006,Brisbane,Darwin,Brisbane - Darwin,568.0,829.47
2010,6,201006,Brisbane,Emerald,Brisbane - Emerald,316.0,461.47
2010,6,201006,Brisbane,Gladstone,Brisbane - Gladstone,182.0,265.78
2010,6,201006,Brisbane,Hamilton Island,Brisbane - Hamilton Island,178.0,259.94
2010,6,201006,Brisbane,Mackay,Brisbane - Mackay,148.0,216.13
2010,6,201006,Brisbane,Melbourne,Brisbane - Melbourne,116.0,169.4
2010,6,201006,Brisbane,Mount Isa,Brisbane - Mount Isa,544.0,794.42
2010,6,201006,Brisbane,Perth,Brisbane - Perth,648.0,946.3
2010,6,201006,Brisbane,Proserpine,Brisbane - Proserpine,138.0,201.53
2010,6,201006,Brisbane,Rockhampton,Brisbane - Rockhampton,56.0,81.78
2010,6,201006,Brisbane,Sydney,Brisbane - Sydney,130.0,189.84
2010,6,201006,Brisbane,Townsville,Brisbane - Townsville,228.0,332.96
2010,6,201006,Brisbane,Newcastle,Brisbane - Newcastle,88.0,128.51
2010,6,201006,Broome,Perth,Broome - Perth,368.0,537.4
2010,6,201006,Bundaberg,Brisbane,Bundaberg - Brisbane,210.0,306.67
2010,6,201006,Cairns,Melbourne,Cairns - Melbourne,498.0,727.25
2010,6,201006,Cairns,Sydney,Cairns - Sydney,408.0,595.82
2010,6,201006,Cairns,Townsville,Cairns - Townsville,118.0,172.32
2010,6,201006,Canberra,Melbourne,Canberra - Melbourne,86.0,125.59
2010,6,201006,Canberra,Sydney,Canberra - Sydney,154.0,224.89
2010,6,201006,Coffs Harbour,Sydney,Coffs Harbour - Sydney,154.0,224.89
2010,6,201006,Darwin,Melbourne,Darwin - Melbourne,458.0,668.83
2010,6,201006,Darwin,Perth,Darwin - Perth,548.0,800.26
2010,6,201006,Darwin,Sydney,Darwin - Sydney,498.0,727.25
2010,6,201006,Devonport,Melbourne,Devonport - Melbourne,239.0,349.02
2010,6,201006,Dubbo,Sydney,Dubbo - Sydney,249.42,364.24
2010,6,201006,Geraldton,Perth,Geraldton - Perth,316.99,462.91
2010,6,201006,Gold Coast,Sydney,Gold Coast - Sydney,106.0,154.8
2010,6,201006,Hamilton Island,Sydney,Hamilton Island - Sydney,278.0,405.97
2010,6,201006,Hervey Bay,Sydney,Hervey Bay - Sydney,264.0,385.53
2010,6,201006,Hobart,Melbourne,Hobart - Melbourne,56.0,81.78
2010,6,201006,Hobart,Sydney,Hobart - Sydney,198.0,289.15
2010,6,201006,Kalgoorlie,Perth,Kalgoorlie - Perth,261.22,381.47
2010,6,201006,Karratha,Perth,Karratha - Perth,321.97,470.18
2010,6,201006,Launceston,Melbourne,Launceston - Melbourne,56.0,81.78
2010,6,201006,Launceston,Sydney,Launceston - Sydney,158.0,230.73
2010,6,201006,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,196.0,286.23
2010,6,201006,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178.0,259.94
2010,6,201006,Melbourne,Gold Coast,Melbourne - Gold Coast,128.0,186.92
2010,6,201006,Melbourne,Mildura,Melbourne - Mildura,124.0,181.08
2010,6,201006,Melbourne,Perth,Melbourne - Perth,486.0,709.72
2010,6,201006,Melbourne,Sydney,Melbourne - Sydney,116.0,169.4
2010,6,201006,Melbourne,Newcastle,Melbourne - Newcastle,150.0,219.05
2010,6,201006,Paraburdoo,Perth,Paraburdoo - Perth,429.0,626.48
2010,6,201006,Perth,Newman,Perth - Newman,350.0,511.12
2010,6,201006,Perth,Port Hedland,Perth - Port Hedland,398.0,581.21
2010,6,201006,Perth,Sydney,Perth - Sydney,379.0,553.47
2010,6,201006,Port Macquarie,Sydney,Port Macquarie - Sydney,158.0,230.73
2010,6,201006,Sydney,Tamworth,Sydney - Tamworth,230.0,335.88
2010,6,201006,Sydney,Townsville,Sydney - Townsville,318.0,464.39
2010,6,201006,Sydney,Wagga Wagga,Sydney - Wagga Wagga,216.11,315.59
2010,6,201006,Newcastle,Gold Coast,Newcastle - Gold Coast,138.0,201.53
2010,7,201007,Adelaide,Alice Springs,Adelaide - Alice Springs,479.0,694.43
2010,7,201007,Adelaide,Brisbane,Adelaide - Brisbane,136.0,197.16
2010,7,201007,Adelaide,Canberra,Adelaide - Canberra,258.0,374.03
2010,7,201007,Adelaide,Darwin,Adelaide - Darwin,558.0,808.96
2010,7,201007,Adelaide,Gold Coast,Adelaide - Gold Coast,136.0,197.16
2010,7,201007,Adelaide,Melbourne,Adelaide - Melbourne,77.9,112.93
2010,7,201007,Adelaide,Perth,Adelaide - Perth,308.0,446.52
2010,7,201007,Adelaide,Port Lincoln,Adelaide - Port Lincoln,177.65,257.55
2010,7,201007,Adelaide,Sydney,Adelaide - Sydney,76.0,110.18
2010,7,201007,Albury,Sydney,Albury - Sydney,186.61,270.54
2010,7,201007,Alice Springs,Darwin,Alice Springs - Darwin,867.0,1256.93
2010,7,201007,Alice Springs,Melbourne,Alice Springs - Melbourne,296.0,429.12
2010,7,201007,Alice Springs,Sydney,Alice Springs - Sydney,778.0,1127.9
2010,7,201007,Avalon,Brisbane,Avalon - Brisbane,178.0,258.05
2010,7,201007,Avalon,Sydney,Avalon - Sydney,118.0,171.07
2010,7,201007,Ayers Rock,Cairns,Ayers Rock - Cairns,748.0,1084.41
2010,7,201007,Ayers Rock,Sydney,Ayers Rock - Sydney,794.0,1151.09
2010,7,201007,Ballina,Sydney,Ballina - Sydney,128.0,185.57
2010,7,201007,Brisbane,Cairns,Brisbane - Cairns,250.0,362.44
2010,7,201007,Brisbane,Canberra,Brisbane - Canberra,218.0,316.04
2010,7,201007,Brisbane,Darwin,Brisbane - Darwin,408.0,591.49
2010,7,201007,Brisbane,Emerald,Brisbane - Emerald,246.0,356.64
2010,7,201007,Brisbane,Gladstone,Brisbane - Gladstone,178.0,258.05
2010,7,201007,Brisbane,Hamilton Island,Brisbane - Hamilton Island,148.0,214.56
2010,7,201007,Brisbane,Mackay,Brisbane - Mackay,128.0,185.57
2010,7,201007,Brisbane,Melbourne,Brisbane - Melbourne,97.9,141.93
2010,7,201007,Brisbane,Mount Isa,Brisbane - Mount Isa,544.0,788.66
2010,7,201007,Brisbane,Perth,Brisbane - Perth,458.0,663.98
2010,7,201007,Brisbane,Proserpine,Brisbane - Proserpine,188.0,272.55
2010,7,201007,Brisbane,Rockhampton,Brisbane - Rockhampton,77.9,112.93
2010,7,201007,Brisbane,Sydney,Brisbane - Sydney,148.0,214.56
2010,7,201007,Brisbane,Townsville,Brisbane - Townsville,218.0,316.04
2010,7,201007,Brisbane,Newcastle,Brisbane - Newcastle,98.0,142.07
2010,7,201007,Broome,Perth,Broome - Perth,397.0,575.55
2010,7,201007,Bundaberg,Brisbane,Bundaberg - Brisbane,170.0,246.46
2010,7,201007,Cairns,Melbourne,Cairns - Melbourne,428.0,620.49
2010,7,201007,Cairns,Sydney,Cairns - Sydney,327.0,474.07
2010,7,201007,Cairns,Townsville,Cairns - Townsville,138.0,200.06
2010,7,201007,Canberra,Melbourne,Canberra - Melbourne,77.9,112.93
2010,7,201007,Canberra,Sydney,Canberra - Sydney,158.0,229.06
2010,7,201007,Coffs Harbour,Sydney,Coffs Harbour - Sydney,178.0,258.05
2010,7,201007,Darwin,Melbourne,Darwin - Melbourne,296.0,429.12
2010,7,201007,Darwin,Perth,Darwin - Perth,458.0,663.98
2010,7,201007,Darwin,Sydney,Darwin - Sydney,558.0,808.96
2010,7,201007,Devonport,Melbourne,Devonport - Melbourne,239.0,346.49
2010,7,201007,Dubbo,Sydney,Dubbo - Sydney,249.42,361.59
2010,7,201007,Geraldton,Perth,Geraldton - Perth,316.99,459.55
2010,7,201007,Gold Coast,Sydney,Gold Coast - Sydney,87.9,127.43
2010,7,201007,Hamilton Island,Sydney,Hamilton Island - Sydney,318.0,461.02
2010,7,201007,Hervey Bay,Sydney,Hervey Bay - Sydney,228.0,330.54
2010,7,201007,Hobart,Melbourne,Hobart - Melbourne,57.9,83.94
2010,7,201007,Hobart,Sydney,Hobart - Sydney,168.0,243.56
2010,7,201007,Kalgoorlie,Perth,Kalgoorlie - Perth,375.0,543.65
2010,7,201007,Karratha,Perth,Karratha - Perth,321.97,466.77
2010,7,201007,Launceston,Melbourne,Launceston - Melbourne,57.9,83.94
2010,7,201007,Launceston,Sydney,Launceston - Sydney,168.0,243.56
2010,7,201007,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,136.95,198.54
2010,7,201007,Sunshine Coast,Sydney,Sunshine Coast - Sydney,118.0,171.07
2010,7,201007,Melbourne,Gold Coast,Melbourne - Gold Coast,107.9,156.43
2010,7,201007,Melbourne,Mildura,Melbourne - Mildura,224.27,325.13
2010,7,201007,Melbourne,Perth,Melbourne - Perth,296.0,429.12
2010,7,201007,Melbourne,Sydney,Melbourne - Sydney,56.0,81.19
2010,7,201007,Melbourne,Newcastle,Melbourne - Newcastle,138.0,200.06
2010,7,201007,Paraburdoo,Perth,Paraburdoo - Perth,409.0,592.94
2010,7,201007,Perth,Newman,Perth - Newman,350.0,507.41
2010,7,201007,Perth,Port Hedland,Perth - Port Hedland,316.0,458.12
2010,7,201007,Perth,Sydney,Perth - Sydney,388.0,562.5
2010,7,201007,Port Macquarie,Sydney,Port Macquarie - Sydney,158.0,229.06
2010,7,201007,Sydney,Tamworth,Sydney - Tamworth,198.0,287.05
2010,7,201007,Sydney,Townsville,Sydney - Townsville,278.0,403.03
2010,7,201007,Sydney,Wagga Wagga,Sydney - Wagga Wagga,216.11,313.3
2010,7,201007,Newcastle,Gold Coast,Newcastle - Gold Coast,138.0,200.06
2010,8,201008,Adelaide,Alice Springs,Adelaide - Alice Springs,508.0,736.47
2010,8,201008,Adelaide,Brisbane,Adelaide - Brisbane,111.19,161.2
2010,8,201008,Adelaide,Canberra,Adelaide - Canberra,248.0,359.54
2010,8,201008,Adelaide,Darwin,Adelaide - Darwin,408.0,591.49
2010,8,201008,Adelaide,Gold Coast,Adelaide - Gold Coast,164.2,238.05
2010,8,201008,Adelaide,Melbourne,Adelaide - Melbourne,61.76,89.54
2010,8,201008,Adelaide,Perth,Adelaide - Perth,288.0,417.53
2010,8,201008,Adelaide,Port Lincoln,Adelaide - Port Lincoln,177.65,257.55
2010,8,201008,Adelaide,Sydney,Adelaide - Sydney,86.24,125.03
2010,8,201008,Albury,Sydney,Albury - Sydney,186.81,270.83
2010,8,201008,Alice Springs,Darwin,Alice Springs - Darwin,677.0,981.47
2010,8,201008,Alice Springs,Melbourne,Alice Springs - Melbourne,200.58,290.79
2010,8,201008,Alice Springs,Sydney,Alice Springs - Sydney,740.0,1072.81
2010,8,201008,Avalon,Brisbane,Avalon - Brisbane,158.0,229.06
2010,8,201008,Avalon,Sydney,Avalon - Sydney,88.0,127.58
2010,8,201008,Ayers Rock,Cairns,Ayers Rock - Cairns,718.0,1040.91
2010,8,201008,Ayers Rock,Sydney,Ayers Rock - Sydney,627.0,908.99
2010,8,201008,Ballina,Sydney,Ballina - Sydney,168.0,243.56
2010,8,201008,Brisbane,Cairns,Brisbane - Cairns,278.0,403.03
2010,8,201008,Brisbane,Canberra,Brisbane - Canberra,228.0,330.54
2010,8,201008,Brisbane,Darwin,Brisbane - Darwin,358.0,519.01
2010,8,201008,Brisbane,Emerald,Brisbane - Emerald,290.0,420.42
2010,8,201008,Brisbane,Gladstone,Brisbane - Gladstone,233.0,337.79
2010,8,201008,Brisbane,Hamilton Island,Brisbane - Hamilton Island,158.0,229.06
2010,8,201008,Brisbane,Mackay,Brisbane - Mackay,148.0,214.56
2010,8,201008,Brisbane,Melbourne,Brisbane - Melbourne,117.09,169.75
2010,8,201008,Brisbane,Mount Isa,Brisbane - Mount Isa,600.0,869.84
2010,8,201008,Brisbane,Perth,Brisbane - Perth,458.0,663.98
2010,8,201008,Brisbane,Proserpine,Brisbane - Proserpine,138.0,200.06
2010,8,201008,Brisbane,Rockhampton,Brisbane - Rockhampton,59.18,85.8
2010,8,201008,Brisbane,Sydney,Brisbane - Sydney,148.0,214.56
2010,8,201008,Brisbane,Townsville,Brisbane - Townsville,208.0,301.55
2010,8,201008,Brisbane,Newcastle,Brisbane - Newcastle,118.0,171.07
2010,8,201008,Broome,Perth,Broome - Perth,466.0,675.58
2010,8,201008,Bundaberg,Brisbane,Bundaberg - Brisbane,217.0,314.59
2010,8,201008,Cairns,Melbourne,Cairns - Melbourne,488.0,707.47
2010,8,201008,Cairns,Sydney,Cairns - Sydney,397.0,575.55
2010,8,201008,Cairns,Townsville,Cairns - Townsville,138.0,200.06
2010,8,201008,Canberra,Melbourne,Canberra - Melbourne,87.31,126.58
2010,8,201008,Canberra,Sydney,Canberra - Sydney,158.0,229.06
2010,8,201008,Coffs Harbour,Sydney,Coffs Harbour - Sydney,190.0,275.45
2010,8,201008,Darwin,Melbourne,Darwin - Melbourne,192.88,279.63
2010,8,201008,Darwin,Perth,Darwin - Perth,478.0,692.98
2010,8,201008,Darwin,Sydney,Darwin - Sydney,438.0,634.99
2010,8,201008,Devonport,Melbourne,Devonport - Melbourne,246.0,356.64
2010,8,201008,Dubbo,Sydney,Dubbo - Sydney,249.42,361.59
2010,8,201008,Geraldton,Perth,Geraldton - Perth,316.99,459.55
2010,8,201008,Gold Coast,Sydney,Gold Coast - Sydney,121.26,175.8
2010,8,201008,Hamilton Island,Sydney,Hamilton Island - Sydney,348.0,504.51
2010,8,201008,Hervey Bay,Sydney,Hervey Bay - Sydney,244.0,353.74
2010,8,201008,Hobart,Melbourne,Hobart - Melbourne,93.15,135.04
2010,8,201008,Hobart,Sydney,Hobart - Sydney,188.0,272.55
2010,8,201008,Kalgoorlie,Perth,Kalgoorlie - Perth,361.0,523.36
2010,8,201008,Karratha,Perth,Karratha - Perth,321.97,466.77
2010,8,201008,Launceston,Melbourne,Launceston - Melbourne,138.0,200.06
2010,8,201008,Launceston,Sydney,Launceston - Sydney,178.0,258.05
2010,8,201008,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,165.41,239.8
2010,8,201008,Sunshine Coast,Sydney,Sunshine Coast - Sydney,198.0,287.05
2010,8,201008,Melbourne,Gold Coast,Melbourne - Gold Coast,128.74,186.64
2010,8,201008,Melbourne,Mildura,Melbourne - Mildura,197.87,286.86
2010,8,201008,Melbourne,Perth,Melbourne - Perth,277.9,402.88
2010,8,201008,Melbourne,Sydney,Melbourne - Sydney,76.85,111.41
2010,8,201008,Melbourne,Newcastle,Melbourne - Newcastle,108.0,156.57
2010,8,201008,Paraburdoo,Perth,Paraburdoo - Perth,416.0,603.09
2010,8,201008,Perth,Newman,Perth - Newman,358.0,519.01
2010,8,201008,Perth,Port Hedland,Perth - Port Hedland,358.0,519.01
2010,8,201008,Perth,Sydney,Perth - Sydney,378.0,548.0
2010,8,201008,Port Macquarie,Sydney,Port Macquarie - Sydney,158.0,229.06
2010,8,201008,Sydney,Tamworth,Sydney - Tamworth,204.0,295.75
2010,8,201008,Sydney,Townsville,Sydney - Townsville,274.0,397.23
2010,8,201008,Sydney,Wagga Wagga,Sydney - Wagga Wagga,216.11,313.3
2010,8,201008,Newcastle,Gold Coast,Newcastle - Gold Coast,138.0,200.06
2010,9,201009,Adelaide,Alice Springs,Adelaide - Alice Springs,539.0,781.41
2010,9,201009,Adelaide,Brisbane,Adelaide - Brisbane,197.9,286.9
2010,9,201009,Adelaide,Canberra,Adelaide - Canberra,297.0,430.57
2010,9,201009,Adelaide,Darwin,Adelaide - Darwin,468.0,678.48
2010,9,201009,Adelaide,Gold Coast,Adelaide - Gold Coast,247.9,359.39
2010,9,201009,Adelaide,Melbourne,Adelaide - Melbourne,107.9,156.43
2010,9,201009,Adelaide,Perth,Adelaide - Perth,328.0,475.52
2010,9,201009,Adelaide,Port Lincoln,Adelaide - Port Lincoln,182.05,263.93
2010,9,201009,Adelaide,Sydney,Adelaide - Sydney,127.9,185.42
2010,9,201009,Albury,Sydney,Albury - Sydney,172.0,249.36
2010,9,201009,Alice Springs,Darwin,Alice Springs - Darwin,610.0,884.34
2010,9,201009,Alice Springs,Melbourne,Alice Springs - Melbourne,457.9,663.84
2010,9,201009,Alice Springs,Sydney,Alice Springs - Sydney,658.0,953.93
2010,9,201009,Avalon,Brisbane,Avalon - Brisbane,218.0,316.04
2010,9,201009,Avalon,Sydney,Avalon - Sydney,88.0,127.58
2010,9,201009,Ayers Rock,Cairns,Ayers Rock - Cairns,769.0,1114.85
2010,9,201009,Ayers Rock,Sydney,Ayers Rock - Sydney,495.0,717.62
2010,9,201009,Ballina,Sydney,Ballina - Sydney,248.0,359.54
2010,9,201009,Brisbane,Cairns,Brisbane - Cairns,278.0,403.03
2010,9,201009,Brisbane,Canberra,Brisbane - Canberra,176.0,255.15
2010,9,201009,Brisbane,Darwin,Brisbane - Darwin,358.0,519.01
2010,9,201009,Brisbane,Emerald,Brisbane - Emerald,328.0,475.52
2010,9,201009,Brisbane,Gladstone,Brisbane - Gladstone,233.0,337.79
2010,9,201009,Brisbane,Hamilton Island,Brisbane - Hamilton Island,358.0,519.01
2010,9,201009,Brisbane,Mackay,Brisbane - Mackay,148.0,214.56
2010,9,201009,Brisbane,Melbourne,Brisbane - Melbourne,217.9,315.9
2010,9,201009,Brisbane,Mount Isa,Brisbane - Mount Isa,613.0,888.69
2010,9,201009,Brisbane,Perth,Brisbane - Perth,537.0,778.51
2010,9,201009,Brisbane,Proserpine,Brisbane - Proserpine,208.0,301.55
2010,9,201009,Brisbane,Rockhampton,Brisbane - Rockhampton,57.9,83.94
2010,9,201009,Brisbane,Sydney,Brisbane - Sydney,158.0,229.06
2010,9,201009,Brisbane,Townsville,Brisbane - Townsville,238.0,345.04
2010,9,201009,Brisbane,Newcastle,Brisbane - Newcastle,118.0,171.07
2010,9,201009,Broome,Perth,Broome - Perth,407.0,590.04
2010,9,201009,Bundaberg,Brisbane,Bundaberg - Brisbane,217.0,314.59
2010,9,201009,Cairns,Melbourne,Cairns - Melbourne,668.0,968.43
2010,9,201009,Cairns,Sydney,Cairns - Sydney,468.0,678.48
2010,9,201009,Cairns,Townsville,Cairns - Townsville,194.0,281.25
2010,9,201009,Canberra,Melbourne,Canberra - Melbourne,117.95,171.0
2010,9,201009,Canberra,Sydney,Canberra - Sydney,178.0,258.05
2010,9,201009,Coffs Harbour,Sydney,Coffs Harbour - Sydney,224.0,324.74
2010,9,201009,Darwin,Melbourne,Darwin - Melbourne,327.9,475.37
2010,9,201009,Darwin,Perth,Darwin - Perth,498.0,721.97
2010,9,201009,Darwin,Sydney,Darwin - Sydney,508.0,736.47
2010,9,201009,Devonport,Melbourne,Devonport - Melbourne,288.0,417.53
2010,9,201009,Dubbo,Sydney,Dubbo - Sydney,256.02,371.16
2010,9,201009,Geraldton,Perth,Geraldton - Perth,321.04,465.42
2010,9,201009,Gold Coast,Sydney,Gold Coast - Sydney,127.9,185.42
2010,9,201009,Hamilton Island,Sydney,Hamilton Island - Sydney,490.0,710.37
2010,9,201009,Hervey Bay,Sydney,Hervey Bay - Sydney,364.0,527.71
2010,9,201009,Hobart,Melbourne,Hobart - Melbourne,77.9,112.93
2010,9,201009,Hobart,Sydney,Hobart - Sydney,198.0,287.05
2010,9,201009,Kalgoorlie,Perth,Kalgoorlie - Perth,340.0,492.91
2010,9,201009,Karratha,Perth,Karratha - Perth,341.77,495.48
2010,9,201009,Launceston,Melbourne,Launceston - Melbourne,128.0,185.57
2010,9,201009,Launceston,Sydney,Launceston - Sydney,218.0,316.04
2010,9,201009,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,348.0,504.51
2010,9,201009,Sunshine Coast,Sydney,Sunshine Coast - Sydney,198.0,287.05
2010,9,201009,Melbourne,Gold Coast,Melbourne - Gold Coast,178.0,258.05
2010,9,201009,Melbourne,Mildura,Melbourne - Mildura,214.0,310.24
2010,9,201009,Melbourne,Perth,Melbourne - Perth,357.9,518.86
2010,9,201009,Melbourne,Sydney,Melbourne - Sydney,87.9,127.43
2010,9,201009,Melbourne,Newcastle,Melbourne - Newcastle,158.0,229.06
2010,9,201009,Paraburdoo,Perth,Paraburdoo - Perth,416.0,603.09
2010,9,201009,Perth,Newman,Perth - Newman,358.0,519.01
2010,9,201009,Perth,Port Hedland,Perth - Port Hedland,358.0,519.01
2010,9,201009,Perth,Sydney,Perth - Sydney,488.0,707.47
2010,9,201009,Port Macquarie,Sydney,Port Macquarie - Sydney,148.0,214.56
2010,9,201009,Sydney,Tamworth,Sydney - Tamworth,243.0,352.29
2010,9,201009,Sydney,Townsville,Sydney - Townsville,354.0,513.21
2010,9,201009,Sydney,Wagga Wagga,Sydney - Wagga Wagga,220.51,319.68
2010,9,201009,Newcastle,Gold Coast,Newcastle - Gold Coast,188.0,272.55
2010,10,201010,Adelaide,Alice Springs,Adelaide - Alice Springs,431.0,622.26
2010,10,201010,Adelaide,Brisbane,Adelaide - Brisbane,147.9,213.53
2010,10,201010,Adelaide,Canberra,Adelaide - Canberra,266.0,384.04
2010,10,201010,Adelaide,Darwin,Adelaide - Darwin,348.0,502.43
2010,10,201010,Adelaide,Gold Coast,Adelaide - Gold Coast,157.9,227.97
2010,10,201010,Adelaide,Melbourne,Adelaide - Melbourne,77.9,112.47
2010,10,201010,Adelaide,Perth,Adelaide - Perth,328.0,473.55
2010,10,201010,Adelaide,Port Lincoln,Adelaide - Port Lincoln,182.05,262.84
2010,10,201010,Adelaide,Sydney,Adelaide - Sydney,117.9,170.22
2010,10,201010,Albury,Sydney,Albury - Sydney,150.0,216.56
2010,10,201010,Alice Springs,Darwin,Alice Springs - Darwin,584.0,843.15
2010,10,201010,Alice Springs,Melbourne,Alice Springs - Melbourne,237.9,343.47
2010,10,201010,Alice Springs,Sydney,Alice Springs - Sydney,616.0,889.35
2010,10,201010,Avalon,Brisbane,Avalon - Brisbane,268.0,386.93
2010,10,201010,Avalon,Sydney,Avalon - Sydney,98.0,141.49
2010,10,201010,Ayers Rock,Cairns,Ayers Rock - Cairns,748.0,1079.93
2010,10,201010,Ayers Rock,Sydney,Ayers Rock - Sydney,627.0,905.24
2010,10,201010,Ballina,Sydney,Ballina - Sydney,187.0,269.98
2010,10,201010,Brisbane,Cairns,Brisbane - Cairns,248.0,358.05
2010,10,201010,Brisbane,Canberra,Brisbane - Canberra,217.0,313.3
2010,10,201010,Brisbane,Darwin,Brisbane - Darwin,377.0,544.3
2010,10,201010,Brisbane,Emerald,Brisbane - Emerald,291.0,420.13
2010,10,201010,Brisbane,Gladstone,Brisbane - Gladstone,182.0,262.76
2010,10,201010,Brisbane,Hamilton Island,Brisbane - Hamilton Island,288.0,415.8
2010,10,201010,Brisbane,Mackay,Brisbane - Mackay,128.0,184.8
2010,10,201010,Brisbane,Melbourne,Brisbane - Melbourne,157.9,227.97
2010,10,201010,Brisbane,Mount Isa,Brisbane - Mount Isa,613.0,885.02
2010,10,201010,Brisbane,Perth,Brisbane - Perth,458.0,661.24
2010,10,201010,Brisbane,Proserpine,Brisbane - Proserpine,178.0,256.99
2010,10,201010,Brisbane,Rockhampton,Brisbane - Rockhampton,57.9,83.59
2010,10,201010,Brisbane,Sydney,Brisbane - Sydney,148.0,213.68
2010,10,201010,Brisbane,Townsville,Brisbane - Townsville,218.0,314.74
2010,10,201010,Brisbane,Newcastle,Brisbane - Newcastle,108.0,155.93
2010,10,201010,Broome,Perth,Broome - Perth,305.56,441.15
2010,10,201010,Bundaberg,Brisbane,Bundaberg - Brisbane,176.0,254.1
2010,10,201010,Cairns,Melbourne,Cairns - Melbourne,217.9,314.59
